TIME OF FLIP,STARTED,LANDED
24/04/18 15:19:20,h,h
24/04/18 15:19:25,h,t
24/04/18 15:19:29,h,t
24/04/18 15:19:32,h,t
24/04/18 15:19:34,h,t
24/04/18 15:19:38,h,t
24/04/18 15:19:40,h,h
24/04/18 15:19:43,h,t
24/04/18 15:19:45,h,t
24/04/18 15:19:47,h,h
24/04/18 15:19:50,h,h
24/04/18 15:19:52,h,t
24/04/18 15:19:55,h,t
24/04/18 15:19:57,h,t
24/04/18 15:20:00,h,t
24/04/18 15:20:02,h,t
24/04/18 15:20:05,h,h
24/04/18 15:20:10,h,t
24/04/18 15:20:12,h,h
24/04/18 15:20:14,h,h
24/04/18 15:20:17,h,t
24/04/18 15:20:19,h,t
24/04/18 15:20:21,h,t
24/04/18 15:20:24,h,t
24/04/18 15:20:27,h,t
24/04/18 15:20:30,h,t
24/04/18 15:20:37,h,h
24/04/18 15:20:39,h,t
24/04/18 15:20:41,h,t
24/04/18 15:20:44,h,h
24/04/18 15:20:47,h,h
24/04/18 15:20:49,h,t
24/04/18 15:20:51,h,t
24/04/18 15:22:03,h,e
24/04/18 15:22:20,h,t
24/04/18 15:22:25,h,h
24/04/18 15:23:03,h,t
24/04/18 15:51:38,h,h
24/04/18 15:51:44,h,t
24/04/18 15:51:48,h,h
24/04/18 15:51:52,h,h
24/04/18 15:51:54,h,t
24/04/18 15:51:56,h,h
24/04/18 15:51:58,h,h
24/04/18 15:52:00,h,t
24/04/18 15:52:04,h,h
24/04/18 15:52:07,h,t
24/04/18 15:52:09,h,t
24/04/18 15:52:11,h,h
24/04/18 15:52:14,h,t
24/04/18 15:52:16,h,t
24/04/18 15:52:19,h,h
24/04/18 15:52:21,h,t
24/04/18 15:52:24,h,t
24/04/18 15:52:32,h,h
24/04/18 15:52:37,h,h
24/04/18 15:52:40,h,h
24/04/18 15:52:42,h,h
24/04/18 15:52:45,h,h
24/04/18 15:52:48,h,t
24/04/18 15:52:57,h,h
24/04/18 15:52:58,h,h
24/04/18 15:53:03,h,t
24/04/18 15:53:05,h,h
24/04/18 15:53:13,h,h
24/04/18 15:53:16,h,t
24/04/18 15:53:20,h,h
24/04/18 15:53:22,h,t
24/04/18 15:53:27,h,t
24/04/18 15:53:31,h,h
24/04/18 15:53:33,h,h
24/04/18 15:53:36,h,t
24/04/18 15:53:39,h,t
24/04/18 15:53:42,h,t
24/04/18 15:53:46,h,t
24/04/18 15:53:50,h,t
24/04/18 15:53:53,h,h
24/04/18 15:54:00,h,t
24/04/18 15:54:06,h,t
24/04/18 15:54:09,h,h
24/04/18 15:54:11,h,h
24/04/18 15:54:13,h,t
24/04/18 15:54:16,h,h
24/04/18 15:54:19,h,h
24/04/18 15:54:22,h,t
24/04/18 15:54:25,h,t
24/04/18 15:54:27,h,h
24/04/18 15:54:31,h,t
24/04/18 15:54:34,h,h
24/04/18 15:54:37,h,t
24/04/18 15:54:39,h,t
24/04/18 15:54:44,h,h
24/04/18 15:54:47,h,h
24/04/18 15:54:54,h,h
24/04/18 15:54:56,h,h
24/04/18 15:54:59,h,t
24/04/18 15:55:05,h,t
24/04/18 15:55:07,h,h
24/04/18 15:55:10,h,t
24/04/18 15:55:13,h,t
24/04/18 15:55:16,h,t
24/04/18 15:55:19,h,h
24/04/18 15:55:21,h,t
24/04/18 15:55:24,h,h
24/04/18 15:55:26,h,t
24/04/18 15:55:32,h,t
24/04/18 15:55:35,h,h
24/04/18 15:55:39,h,t
24/04/18 15:55:42,h,t
24/04/18 15:55:45,h,t
24/04/18 15:55:48,h,h
24/04/18 15:55:50,h,h
24/04/18 15:55:53,h,h
24/04/18 15:55:55,h,h
24/04/18 15:55:58,h,h
24/04/18 15:56:00,h,h
24/04/18 15:56:03,h,h
24/04/18 15:56:05,h,t
24/04/18 15:56:10,h,h
24/04/18 15:56:13,h,t
24/04/18 15:56:18,h,t
24/04/18 15:56:21,h,t
24/04/18 15:56:25,h,h
24/04/18 15:56:27,h,h
24/04/18 15:56:30,h,t
24/04/18 15:56:35,h,h
24/04/18 15:56:40,h,t
24/04/18 15:56:52,h,h
24/04/18 15:56:54,h,t
24/04/18 15:56:59,h,t
24/04/18 15:57:05,h,t
24/04/18 15:57:08,h,t
24/04/18 15:57:16,h,h
24/04/18 15:57:20,h,t
24/04/18 15:57:24,h,t
24/04/18 15:57:26,h,t
24/04/18 15:57:29,h,h
24/04/18 15:57:33,h,t
24/04/18 15:57:36,h,h
24/04/18 15:57:38,h,t
24/04/18 15:57:41,h,t
24/04/18 15:57:44,h,h
24/04/18 15:57:47,h,h
24/04/18 15:57:49,h,h
24/04/18 15:57:55,h,t
24/04/18 15:57:58,h,t
24/04/18 15:58:01,h,h
24/04/18 15:58:04,h,h
24/04/18 15:58:07,h,h
24/04/18 15:58:10,h,t
24/04/18 15:58:12,h,t
24/04/18 15:58:16,h,t
24/04/18 15:58:18,h,h
24/04/18 15:58:20,h,t
24/04/18 15:58:25,h,h
24/04/18 15:58:29,h,t
24/04/18 15:58:31,h,h
24/04/18 15:58:34,h,h
24/04/18 15:58:37,h,h
24/04/18 15:58:40,h,h
24/04/18 15:58:44,h,t
24/04/18 15:58:49,h,t
24/04/18 15:58:58,h,h
24/04/18 15:59:01,h,h
24/04/18 15:59:05,h,t
24/04/18 15:59:08,h,t
24/04/18 15:59:12,h,h
24/04/18 15:59:14,h,h
24/04/18 15:59:17,h,h
24/04/18 15:59:20,h,t
24/04/18 15:59:23,h,t
24/04/18 15:59:31,h,t
24/04/18 15:59:35,h,t
24/04/18 15:59:37,h,h
24/04/18 15:59:40,h,t
24/04/18 15:59:43,h,t
24/04/18 15:59:47,h,t
24/04/18 15:59:49,h,h
24/04/18 15:59:52,h,t
24/04/18 15:59:56,h,h
24/04/18 16:00:00,h,t
24/04/18 16:00:02,h,t
24/04/18 16:00:05,h,h
24/04/18 16:00:08,h,h
24/04/18 16:00:15,h,h
24/04/18 16:00:17,h,t
24/04/18 16:00:20,h,t
24/04/18 16:00:23,h,t
24/04/18 16:00:26,h,t
24/04/18 16:00:30,h,h
24/04/18 16:00:32,h,h
24/04/18 16:00:34,h,t
24/04/18 16:00:37,h,t
24/04/18 16:00:42,h,t
24/04/18 16:00:46,h,t
24/04/18 16:00:48,h,h
24/04/18 16:00:51,h,t
24/04/18 16:00:54,h,t
24/04/18 16:01:03,h,h
24/04/18 16:01:05,h,t
24/04/18 16:01:11,h,h
24/04/18 16:01:14,h,h
24/04/18 16:01:17,h,t
24/04/18 16:01:20,h,h
24/04/18 16:01:26,h,h
24/04/18 16:01:28,h,t
24/04/18 16:01:32,h,h
24/04/18 16:01:35,h,h
24/04/18 16:01:38,h,t
24/04/18 16:01:40,h,h
24/04/18 16:01:43,h,t
24/04/18 16:01:46,h,h
24/04/18 16:01:49,h,h
24/04/18 16:01:51,h,t
24/04/18 16:01:54,h,t
24/04/18 16:01:56,h,h
24/04/18 16:01:59,h,h
24/04/18 16:02:01,h,t
24/04/18 16:02:04,h,h
24/04/18 16:02:07,h,t
24/04/18 16:02:11,h,h
24/04/18 16:02:19,h,h
24/04/18 16:02:22,h,h
24/04/18 16:02:25,h,t
24/04/18 16:02:31,h,h
24/04/18 16:02:33,h,t
24/04/18 16:02:39,h,h
24/04/18 16:02:42,h,h
24/04/18 16:02:45,h,h
24/04/18 16:02:49,h,h
24/04/18 16:02:52,h,t
24/04/18 16:02:56,h,h
24/04/18 16:03:01,h,t
24/04/18 16:03:07,h,t
24/04/18 16:03:09,h,h
24/04/18 16:03:12,h,h
24/04/18 16:03:14,h,t
24/04/18 16:03:18,h,t
24/04/18 16:03:19,h,t
24/04/18 16:03:22,h,h
24/04/18 16:03:25,h,h
24/04/18 16:03:28,h,t
24/04/18 16:03:31,h,h
24/04/18 16:03:35,h,t
24/04/18 16:03:38,h,h
24/04/18 16:03:40,h,h
24/04/18 16:03:42,h,t
24/04/18 16:03:45,h,h
24/04/18 16:03:49,h,h
24/04/18 16:03:52,h,h
24/04/18 16:03:55,h,h
24/04/18 16:03:59,h,h
24/04/18 16:04:02,h,h
24/04/18 16:04:05,h,h
24/04/18 16:04:09,h,h
24/04/18 16:04:11,h,t
24/04/18 16:04:14,h,t
24/04/18 16:04:17,h,t
24/04/18 16:04:23,h,t
24/04/18 16:04:26,h,h
24/04/18 16:04:29,h,t
24/04/18 16:04:35,h,h
24/04/18 16:05:02,h,e
24/04/18 16:06:46,h,t
24/04/18 16:06:53,h,t
24/04/18 16:06:56,h,t
24/04/18 16:07:00,h,t
24/04/18 16:07:02,h,h
24/04/18 16:07:05,h,h
24/04/18 16:07:08,h,t
24/04/18 16:07:14,h,t
24/04/18 16:07:16,h,t
24/04/18 16:07:21,h,h
24/04/18 16:07:28,h,h
24/04/18 16:07:33,h,h
24/04/18 16:07:40,h,t
24/04/18 16:07:43,h,t
24/04/18 16:07:46,h,t
24/04/18 16:07:49,h,h
24/04/18 16:07:52,h,h
24/04/18 16:07:54,h,h
24/04/18 16:07:57,h,h
24/04/18 16:08:00,h,t
24/04/18 16:08:05,h,h
24/04/18 16:08:08,h,h
24/04/18 16:08:10,h,h
24/04/18 16:08:13,h,h
24/04/18 16:08:16,h,h
24/04/18 16:08:20,h,t
24/04/18 16:08:28,h,t
24/04/18 16:08:32,h,h
24/04/18 16:08:34,h,h
24/04/18 16:08:36,h,t
24/04/18 16:08:39,h,t
24/04/18 16:08:43,h,h
24/04/18 16:08:49,h,t
24/04/18 16:08:52,h,h
24/04/18 16:08:55,h,t
24/04/18 16:08:58,h,h
24/04/18 16:09:02,h,h
24/04/18 16:09:05,h,t
24/04/18 16:09:08,h,t
24/04/18 16:09:11,h,t
24/04/18 16:09:14,h,h
24/04/18 16:09:20,h,h
24/04/18 16:09:29,h,h
24/04/18 16:09:36,h,h
24/04/18 16:09:39,h,t
24/04/18 16:09:42,h,t
24/04/18 16:09:45,h,h
24/04/18 16:09:49,h,h
24/04/18 16:09:51,h,t
24/04/18 16:09:54,h,t
24/04/18 16:09:56,h,t
24/04/18 16:10:02,h,t
24/04/18 16:10:05,h,h
24/04/18 16:10:09,h,t
24/04/18 16:10:12,h,t
24/04/18 16:10:14,h,h
24/04/18 16:10:17,h,t
24/04/18 16:10:20,h,h
24/04/18 16:10:22,h,h
24/04/18 16:10:25,h,h
24/04/18 16:10:28,h,t
24/04/18 16:10:33,h,h
24/04/18 16:10:35,h,h
24/04/18 16:10:38,h,h
24/04/18 16:10:40,h,t
24/04/18 16:10:43,h,h
24/04/18 16:10:48,h,h
24/04/18 16:10:52,h,t
24/04/18 16:10:54,h,h
24/04/18 16:10:57,h,h
24/04/18 16:11:00,h,h
24/04/18 16:11:05,h,h
24/04/18 16:11:08,h,t
24/04/18 16:11:12,h,t
24/04/18 16:11:15,h,h
24/04/18 16:11:18,h,t
24/04/18 16:11:21,h,h
24/04/18 16:11:23,h,t
24/04/18 16:11:27,h,t
24/04/18 16:11:30,h,t
24/04/18 16:11:32,h,h
24/04/18 16:11:36,h,t
24/04/18 16:11:39,h,h
24/04/18 16:11:43,h,t
24/04/18 16:11:45,h,h
24/04/18 16:11:48,h,t
24/04/18 16:11:56,h,t
24/04/18 16:11:59,h,t
24/04/18 16:12:01,h,h
24/04/18 16:12:04,h,t
24/04/18 16:12:07,h,t
24/04/18 16:12:11,h,t
24/04/18 16:12:13,h,h
24/04/18 16:12:16,h,t
24/04/18 16:12:22,h,t
24/04/18 16:12:24,h,h
24/04/18 16:12:27,h,h
24/04/18 16:12:30,h,t
24/04/18 16:12:33,h,t
24/04/18 16:12:35,h,h
24/04/18 16:12:38,h,t
24/04/18 16:12:41,h,h
24/04/18 16:12:44,h,t
24/04/18 16:12:46,h,t
24/04/18 16:12:49,h,t
24/04/18 16:12:51,h,h
24/04/18 16:12:56,h,h
24/04/18 16:12:59,h,h
24/04/18 16:13:01,h,h
24/04/18 16:13:04,h,h
24/04/18 16:13:07,h,h
24/04/18 16:13:10,h,h
24/04/18 16:13:12,h,h
24/04/18 16:13:15,h,h
24/04/18 16:13:18,h,h
24/04/18 16:13:22,h,t
24/04/18 16:13:26,h,h
24/04/18 16:13:28,h,h
24/04/18 16:13:31,h,h
24/04/18 16:13:35,h,t
24/04/18 16:13:39,h,h
24/04/18 16:13:41,h,t
24/04/18 16:13:43,h,h
24/04/18 16:13:48,h,t
24/04/18 16:13:53,h,h
24/04/18 16:13:55,h,h
24/04/18 16:13:58,h,h
24/04/18 16:14:00,h,h
24/04/18 16:14:03,h,h
24/04/18 16:14:06,h,t
24/04/18 16:14:09,h,t
24/04/18 16:14:12,h,h
24/04/18 16:14:15,h,h
24/04/18 16:14:23,h,h
24/04/18 16:14:33,h,t
24/04/18 16:14:36,h,h
24/04/18 16:14:39,h,t
24/04/18 16:14:45,h,t
24/04/18 16:14:48,h,t
24/04/18 16:14:51,h,t
24/04/18 16:14:56,h,h
24/04/18 16:14:58,h,t
24/04/18 16:15:01,h,t
24/04/18 16:15:03,h,t
24/04/18 16:15:06,h,t
24/04/18 16:15:08,h,t
24/04/18 16:15:11,h,h
24/04/18 16:15:14,h,h
24/04/18 16:15:16,h,h
24/04/18 16:15:19,h,t
24/04/18 16:15:21,h,t
24/04/18 16:15:24,h,t
24/04/18 16:15:27,h,h
24/04/18 16:15:29,h,h
24/04/18 16:15:32,h,h
24/04/18 16:15:35,h,h
24/04/18 16:15:37,h,t
24/04/18 16:15:40,h,t
24/04/18 16:15:43,h,t
24/04/18 16:15:47,h,t
24/04/18 16:15:53,h,t
24/04/18 16:15:57,h,t
24/04/18 16:16:00,h,t
24/04/18 16:16:03,h,t
24/04/18 16:16:08,h,h
24/04/18 16:16:11,h,h
24/04/18 16:16:14,h,t
24/04/18 16:16:17,h,t
24/04/18 16:16:19,h,h
24/04/18 16:16:23,h,t
24/04/18 16:16:27,h,t
24/04/18 16:16:30,h,t
24/04/18 16:16:35,h,h
24/04/18 16:16:38,h,t
24/04/18 16:16:41,h,h
24/04/18 16:16:44,h,h
24/04/18 16:16:47,h,h
24/04/18 16:16:49,h,t
24/04/18 16:16:52,h,h
24/04/18 16:16:54,h,h
24/04/18 16:16:56,h,t
24/04/18 16:16:59,h,h
24/04/18 16:17:01,h,h
24/04/18 16:17:04,h,h
24/04/18 16:17:09,h,h
24/04/18 16:17:13,h,t
24/04/18 16:17:15,h,h
24/04/18 16:17:17,h,t
24/04/18 16:17:20,h,t
24/04/18 16:17:26,h,h
24/04/18 16:17:29,h,t
24/04/18 16:17:33,h,h
24/04/18 16:17:35,h,h
24/04/18 16:17:37,h,h
24/04/18 16:17:40,h,h
24/04/18 16:17:43,h,h
24/04/18 16:17:45,h,t
24/04/18 16:17:48,h,h
24/04/18 16:17:51,h,h
24/04/18 16:17:55,h,t
24/04/18 16:17:58,h,h
24/04/18 16:18:01,h,t
24/04/18 16:18:03,h,h
24/04/18 16:18:09,h,h
24/04/18 16:18:11,h,h
24/04/18 16:18:14,h,t
24/04/18 16:18:17,h,t
24/04/18 16:18:19,h,t
24/04/18 16:18:23,h,t
24/04/18 16:18:26,h,t
24/04/18 16:18:28,h,t
24/04/18 16:18:31,h,h
24/04/18 16:18:35,h,h
24/04/18 16:18:37,h,t
24/04/18 16:18:40,h,t
24/04/18 16:18:42,h,h
24/04/18 16:18:45,h,t
24/04/18 16:18:47,h,t
24/04/18 16:18:50,h,t
24/04/18 16:18:53,h,t
24/04/18 16:18:56,h,t
24/04/18 16:18:59,h,t
24/04/18 16:19:02,h,h
24/04/18 16:19:05,h,t
24/04/18 16:19:07,h,t
24/04/18 16:19:09,h,t
24/04/18 16:19:11,h,h
24/04/18 16:19:14,h,t
24/04/18 16:19:16,h,h
24/04/18 16:19:19,h,t
24/04/18 16:19:22,h,h
24/04/18 16:19:24,h,t
24/04/18 16:19:27,h,h
24/04/18 16:19:29,h,h
24/04/18 16:19:32,h,h
24/04/18 16:19:35,h,t
24/04/18 16:19:38,h,h
24/04/18 16:19:45,h,h
24/04/18 16:19:47,h,t
24/04/18 16:19:49,h,h
24/04/18 16:19:51,h,h
24/04/18 16:19:55,h,t
24/04/18 16:19:58,h,t
24/04/18 16:20:00,h,t
24/04/18 16:20:03,h,h
24/04/18 16:20:06,h,h
24/04/18 16:20:09,h,t
24/04/18 16:20:12,h,t
24/04/18 16:20:20,h,h
24/04/18 16:20:21,h,t
24/04/18 16:20:24,h,t
24/04/18 16:20:27,h,h
24/04/18 16:20:32,h,h
24/04/18 16:20:33,h,h
24/04/18 16:20:36,h,h
24/04/18 16:20:39,h,h
24/04/18 16:20:41,h,h
24/04/18 16:20:43,h,h
24/04/18 16:20:46,h,t
24/04/18 16:20:50,h,t
24/04/18 16:20:53,h,h
24/04/18 16:20:56,h,h
24/04/18 16:21:00,h,h
24/04/18 16:21:03,h,t
24/04/18 16:21:05,h,t
24/04/18 16:21:08,h,h
24/04/18 16:21:12,h,t
24/04/18 16:21:15,h,t
24/04/18 16:21:18,h,t
24/04/18 16:21:22,h,t
24/04/18 16:21:31,h,h
24/04/18 16:21:33,h,t
24/04/18 16:21:36,h,h
24/04/18 16:21:40,h,t
24/04/18 16:21:43,h,h
24/04/18 16:21:49,h,t
24/04/18 16:21:52,h,t
24/04/18 16:21:54,h,h
24/04/18 16:21:57,h,h
24/04/18 16:22:00,h,h
24/04/18 16:22:06,h,t
24/04/18 16:22:09,h,h
24/04/18 16:22:11,h,t
24/04/18 16:22:15,h,t
24/04/18 16:22:17,h,h
24/04/18 16:22:20,h,t
24/04/18 16:22:22,h,h
24/04/18 16:22:25,h,t
24/04/18 16:22:30,h,t
24/04/18 16:22:33,h,h
24/04/18 16:22:35,h,t
24/04/18 16:22:38,h,t
24/04/18 16:22:40,h,h
24/04/18 16:22:43,h,t
24/04/18 16:22:46,h,t
24/04/18 16:22:49,h,t
24/04/18 16:22:52,h,h
24/04/18 16:22:55,h,t
24/04/18 16:22:58,h,t
24/04/18 16:23:00,h,t
24/04/18 16:23:03,h,t
24/04/18 16:23:05,h,h
24/04/18 16:23:08,h,h
24/04/18 16:23:11,h,h
24/04/18 16:23:12,h,t
24/04/18 16:23:15,h,h
24/04/18 16:23:17,h,h
24/04/18 16:23:20,h,h
24/04/18 16:23:22,h,h
24/04/18 16:23:24,h,t
24/04/18 16:23:27,h,t
24/04/18 16:23:30,h,t
24/04/18 16:23:32,h,t
24/04/18 16:23:35,h,t
24/04/18 16:23:41,h,h
24/04/18 16:23:46,h,t
24/04/18 16:23:48,h,t
24/04/18 16:23:53,h,t
24/04/18 16:23:55,h,h
24/04/18 16:23:58,h,h
24/04/18 16:24:03,h,h
24/04/18 16:24:06,h,h
24/04/18 16:24:08,h,t
24/04/18 16:24:10,h,t
24/04/18 16:24:13,h,h
24/04/18 16:24:16,h,t
24/04/18 16:24:18,h,h
24/04/18 16:24:25,h,t
24/04/18 16:24:28,h,h
24/04/18 16:24:30,h,h
24/04/18 16:24:32,h,h
24/04/18 16:24:37,h,t
24/04/18 16:24:39,h,h
24/04/18 16:24:41,h,h
24/04/18 16:24:44,h,h
24/04/18 16:24:46,h,h
24/04/18 16:24:49,h,t
24/04/18 16:24:52,h,t
24/04/18 16:24:55,h,t
24/04/18 16:24:58,h,t
24/04/18 16:25:00,h,h
24/04/18 16:25:03,h,h
24/04/18 16:25:06,h,h
24/04/18 16:25:09,h,t
24/04/18 16:25:12,h,h
24/04/18 16:25:15,h,h
24/04/18 16:25:17,h,h
24/04/18 16:25:20,h,t
24/04/18 16:25:23,h,h
24/04/18 16:25:29,h,t
24/04/18 16:25:31,h,h
24/04/18 16:25:34,h,h
24/04/18 16:25:36,h,h
24/04/18 16:25:39,h,t
24/04/18 16:25:42,h,h
24/04/18 16:25:44,h,t
24/04/18 16:25:47,h,h
24/04/18 16:25:49,h,t
24/04/18 16:25:52,h,t
24/04/18 16:25:55,h,t
24/04/18 16:38:47,t,t
24/04/18 16:38:53,t,h
24/04/18 16:38:55,t,t
24/04/18 16:39:01,t,h
24/04/18 16:39:04,t,t
24/04/18 16:39:07,t,h
24/04/18 16:39:10,t,t
24/04/18 16:39:14,t,h
24/04/18 16:39:23,t,h
24/04/18 16:39:28,t,h
24/04/18 16:39:31,t,h
24/04/18 16:39:34,t,h
24/04/18 16:39:37,t,t
24/04/18 16:39:40,t,t
24/04/18 16:39:42,t,h
24/04/18 16:39:45,t,t
24/04/18 16:39:47,t,h
24/04/18 16:39:50,t,h
24/04/18 16:39:52,t,t
24/04/18 16:39:55,t,t
24/04/18 16:39:59,t,h
24/04/18 16:40:02,t,h
24/04/18 16:40:07,t,h
24/04/18 16:40:11,t,t
24/04/18 16:40:14,t,t
24/04/18 16:40:17,t,h
24/04/18 16:40:20,t,t
24/04/18 16:40:25,t,h
24/04/18 16:40:28,t,h
24/04/18 16:40:32,t,h
24/04/18 16:40:35,t,h
24/04/18 16:40:38,t,t
24/04/18 16:40:42,t,t
24/04/18 16:40:48,t,t
24/04/18 16:40:50,t,h
24/04/18 16:40:53,t,t
24/04/18 16:40:56,t,h
24/04/18 16:40:59,t,t
24/04/18 16:41:04,t,h
24/04/18 16:41:07,t,t
24/04/18 16:41:09,t,t
24/04/18 16:41:12,t,t
24/04/18 16:41:15,t,h
24/04/18 16:41:20,t,t
24/04/18 16:41:22,t,h
24/04/18 16:41:25,t,h
24/04/18 16:41:31,t,h
24/04/18 16:41:33,t,h
24/04/18 16:41:36,t,t
24/04/18 16:41:38,t,h
24/04/18 16:41:46,t,h
24/04/18 16:41:49,t,t
24/04/18 16:41:52,t,h
24/04/18 16:41:57,t,h
24/04/18 16:42:00,t,h
24/04/18 16:42:02,t,t
24/04/18 16:42:07,t,t
24/04/18 16:42:10,t,t
24/04/18 16:42:12,t,t
24/04/18 16:42:15,t,h
24/04/18 16:42:18,t,t
24/04/18 16:42:21,t,h
24/04/18 16:42:24,t,h
24/04/18 16:42:27,t,t
24/04/18 16:42:33,t,t
24/04/18 16:42:37,t,t
24/04/18 16:42:40,t,t
24/04/18 16:42:44,t,h
24/04/18 16:42:52,t,h
24/04/18 16:42:56,t,t
24/04/18 16:42:59,t,h
24/04/18 16:43:01,t,h
24/04/18 16:43:04,t,t
24/04/18 16:43:07,t,t
24/04/18 16:43:12,t,h
24/04/18 16:43:15,t,t
24/04/18 16:43:17,t,h
24/04/18 16:43:23,t,t
24/04/18 16:43:25,t,h
24/04/18 16:43:29,t,h
24/04/18 16:43:33,t,h
24/04/18 16:43:36,t,t
24/04/18 16:43:38,t,h
24/04/18 16:43:41,t,t
24/04/18 16:43:43,t,h
24/04/18 16:43:46,t,t
24/04/18 16:43:49,t,h
24/04/18 16:43:51,t,t
24/04/18 16:43:55,t,h
24/04/18 16:43:57,t,h
24/04/18 16:44:01,t,h
24/04/18 16:44:04,t,h
24/04/18 16:44:07,t,h
24/04/18 16:44:10,t,h
24/04/18 16:44:13,t,h
24/04/18 16:44:16,t,h
24/04/18 16:44:19,t,t
24/04/18 16:44:21,t,h
24/04/18 16:44:25,t,h
24/04/18 16:44:28,t,t
24/04/18 16:44:31,t,t
24/04/18 16:44:36,t,t
24/04/18 16:44:40,t,t
24/04/18 16:44:42,t,t
24/04/18 16:44:48,t,h
24/04/18 16:44:51,t,h
24/04/18 16:44:54,t,t
24/04/18 16:44:56,t,h
24/04/18 16:44:59,t,t
24/04/18 16:45:02,t,h
24/04/18 16:45:05,t,t
24/04/18 16:45:09,t,h
24/04/18 16:45:16,t,h
24/04/18 16:45:19,t,h
24/04/18 16:45:22,t,h
24/04/18 16:45:27,t,h
24/04/18 16:45:31,t,h
24/04/18 16:45:33,t,h
24/04/18 16:45:36,t,t
24/04/18 16:45:39,t,h
24/04/18 16:45:41,t,t
24/04/18 16:45:44,t,h
24/04/18 16:45:47,t,h
24/04/18 16:45:50,t,t
24/04/18 16:45:53,t,h
24/04/18 16:45:57,t,h
24/04/18 16:46:03,t,t
24/04/18 16:46:05,t,h
24/04/18 16:46:08,t,t
24/04/18 16:46:11,t,t
24/04/18 16:46:13,t,t
24/04/18 16:46:18,t,t
24/04/18 16:46:21,t,t
24/04/18 16:46:24,t,t
24/04/18 16:46:26,t,t
24/04/18 16:46:32,t,h
24/04/18 16:46:35,t,t
24/04/18 16:46:38,t,h
24/04/18 16:46:41,t,h
24/04/18 16:46:44,t,t
24/04/18 16:46:46,t,t
24/04/18 16:46:48,t,t
24/04/18 16:46:51,t,t
24/04/18 16:46:54,t,t
24/04/18 16:46:58,t,h
24/04/18 16:47:00,t,h
24/04/18 16:47:03,t,t
24/04/18 16:47:05,t,t
24/04/18 16:47:08,t,h
24/04/18 16:47:13,t,t
24/04/18 16:47:16,t,h
24/04/18 16:47:19,t,h
24/04/18 16:47:22,t,h
24/04/18 16:47:30,t,h
24/04/18 16:47:33,t,h
24/04/18 16:47:35,t,t
24/04/18 16:47:38,t,t
24/04/18 16:47:41,t,h
24/04/18 16:47:44,t,t
24/04/18 16:47:47,t,h
24/04/18 16:47:50,t,h
24/04/18 16:47:52,t,h
24/04/18 16:47:56,t,h
24/04/18 16:47:58,t,t
24/04/18 16:48:02,t,h
24/04/18 16:48:06,t,h
24/04/18 16:48:08,t,h
24/04/18 16:48:13,t,t
24/04/18 16:48:16,t,t
24/04/18 16:48:20,t,h
24/04/18 16:48:23,t,h
24/04/18 16:48:25,t,t
24/04/18 16:48:30,t,t
24/04/18 16:48:32,t,t
24/04/18 16:48:35,t,t
24/04/18 16:48:39,t,h
24/04/18 16:48:43,t,t
24/04/18 16:48:46,t,t
24/04/18 16:48:48,t,h
24/04/18 16:48:53,t,h
24/04/18 16:48:56,t,h
24/04/18 16:48:59,t,h
24/04/18 16:49:05,t,t
24/04/18 16:49:07,t,h
24/04/18 16:49:10,t,h
24/04/18 16:49:14,t,h
24/04/18 16:49:17,t,h
24/04/18 16:49:19,t,h
24/04/18 16:49:22,t,h
24/04/18 16:49:25,t,h
24/04/18 16:49:31,t,h
24/04/18 16:49:33,t,t
24/04/18 16:49:39,t,h
24/04/18 16:49:42,t,t
24/04/18 16:49:45,t,t
24/04/18 16:49:48,t,h
24/04/18 16:49:52,t,t
24/04/18 16:49:56,t,t
24/04/18 16:49:58,t,h
24/04/18 16:50:02,t,t
24/04/18 16:50:06,t,t
24/04/18 16:50:09,t,h
24/04/18 16:50:13,t,t
24/04/18 16:50:15,t,t
24/04/18 16:50:18,t,h
24/04/18 16:50:21,t,t
24/04/18 16:50:23,t,h
24/04/18 16:50:28,t,h
24/04/18 16:50:31,t,h
24/04/18 16:50:34,t,h
24/04/18 16:50:41,t,h
24/04/18 16:50:46,t,h
24/04/18 16:50:53,t,t
24/04/18 16:51:01,t,h
24/04/18 16:51:04,t,h
24/04/18 16:51:04,t,h
24/04/18 16:51:05,t,h
24/04/18 16:51:06,t,h
24/04/18 16:51:08,t,h
24/04/18 16:51:22,t,h
24/04/18 16:51:27,t,h
24/04/18 16:51:30,t,t
24/04/18 16:51:33,t,h
24/04/18 16:51:36,t,h
24/04/18 16:51:39,t,h
24/04/18 16:51:41,t,t
24/04/18 16:51:47,t,h
24/04/18 16:51:50,t,t
24/04/18 16:51:53,t,t
24/04/18 16:51:55,t,t
24/04/18 16:52:13,t,h
24/04/18 16:52:18,t,t
24/04/18 16:52:21,t,h
24/04/18 16:52:24,t,h
24/04/18 16:52:33,t,h
24/04/18 16:52:38,t,t
24/04/18 16:52:43,t,t
24/04/18 16:52:50,t,t
24/04/18 16:52:53,t,h
24/04/18 16:53:01,t,h
24/04/18 16:53:08,t,h
24/04/18 16:53:10,t,t
24/04/18 16:53:13,t,t
24/04/18 16:53:16,t,t
24/04/18 16:53:19,t,t
24/04/18 16:53:22,t,h
24/04/18 16:53:26,t,t
24/04/18 16:53:28,t,t
24/04/18 16:53:30,t,h
24/04/18 16:53:34,t,h
